Years,Email,Gender,Age,Spend,CustID,Scores,Amount,Purchases,Income,Churn
7,1,1,25,10.1489,14897,3,501.62189491443735,9,21.844,0
5,1,1,22,8.90833,7211,3,502.2617644406559,7,19.43,0
5,1,1,25,8.72941,12642,3,500.67427132151533,9,19.641,0
7,0,1,25,8.41717,3468,3,500.0876424026619,10,21.727,0
9,1,0,25,9.25256,14750,2,500.10779357541224,9,22.65,1
7,0,1,23,9.65092,18243,3,501.8945203938148,10,23.172,0
10,0,1,22,8.89344,2844,3,499.2444192850506,9,26.507,0
9,0,1,27,8.52185,18163,4,498.0891264489175,13,25.068,0
9,0,0,23,8.09817,1667,4,497.96803386798126,10,26.035,0
10,0,1,26,9.30069,9876,3,500.00445304608286,12,23.745,0
8,1,1,21,8.75011,966,2,502.31716523182075,9,24.945,1
10,0,0,29,7.82783,5302,3,494.8417250749809,13,25.886,0
9,0,1,25,9.51937,11713,4,499.03656717074,12,25.303,0
9,1,0,30,10.52396,11251,2,499.9411317899666,13,22.535,0
6,0,1,22,8.18668,12598,3,500.91222071427444,8,21.181,0
8,0,1,24,9.10525,3447,3,500.781625970687,10,22.673,0
9,0,0,25,7.15329,8635,3,497.446805781183,10,22.662,0
10,0,1,25,7.13071,11398,3,498.73136579960175,12,23.649,0
10,1,1,23,11.16207,12712,2,501.9626972437718,7,23.381,1
10,0,1,25,9.43179,7156,2,500.5122549085614,11,24.742,0
9,1,0,23,11.51748,4649,2,501.6962197855992,5,22.103,1
7,1,1,23,6.66921,15527,2,500.2334238582994,10,23.01,1
8,0,1,25,7.69314,21532,3,497.93255348943046,11,23.96,1
8,1,1,26,11.25828,17831,2,503.19045597684686,11,23.025,0
9,0,0,24,7.64715,13983,2,499.5458560739743,9,21.814,0
10,0,0,26,9.69455,18256,3,499.06846811109233,12,25.254,0
9,0,1,24,7.06271,1267,3,499.2689530626985,10,22.281,0
10,0,1,25,8.55844,4480,2,500.30168742241653,10,21.986,0
8,1,1,25,10.20094,22358,3,501.80468281092186,10,22.666,0
8,0,1,20,10.35748,6873,2,504.55856770037605,7,21.805,0
10,0,1,22,7.10871,1033,3,498.77127529849787,8,23.494,0
7,1,1,25,10.3432,16617,3,501.49384498748736,10,22.078,0
7,0,1,24,8.75228,621,2,502.6872219962658,9,20.027,0
9,0,0,29,9.16458,6604,3,498.5094692772553,14,24.364,0
10,1,0,27,10.44835,14547,3,499.6387003775731,12,25.549,0
9,0,1,22,7.51992,12182,3,499.2674897718535,9,23.377,0
7,0,1,21,10.32533,22760,1,503.90453270336,8,22.842,1
11,0,1,26,8.59017,22778,3,499.0893479875209,13,25.739,0
5,1,0,26,10.83064,18603,3,500.83106349998656,9,21.358,0
5,1,0,24,5.24077,18935,2,498.6766983600803,11,21.994,1
8,0,1,23,8.88728,18020,3,499.54222189990014,8,22.565,0
12,0,1,23,9.63753,1419,3,500.96918927739887,10,26.241,0
6,1,0,26,9.23985,20401,3,499.7294594526999,9,21.279,0
11,0,1,24,10.05318,5328,3,501.7820173385924,11,24.815,0
7,0,1,25,9.79091,8271,3,501.5194736751084,11,22.975,0
9,0,1,23,8.64395,742,3,500.8463133943642,9,22.193,0
11,0,0,28,8.91213,12167,3,498.4159621220052,14,26.158,0
8,0,1,22,8.28267,6261,3,500.6763413106203,9,23.421,0
8,0,1,24,9.45395,18030,3,502.0930579948785,10,22.51,0
9,0,1,27,9.27156,5254,2,500.6784712025371,12,22.588,0
8,1,1,24,10.79561,8892,3,502.19541766337227,10,23.772,0
9,1,1,24,9.35775,22570,3,501.3216199818308,9,21.836,1
7,0,1,20,8.10134,13318,2,502.8062784370794,5,19.323,0
7,0,1,23,9.54251,604,3,502.80893215980745,9,21.239,0
11,0,1,23,9.56867,760,2,503.39560174225875,10,23.341,0
9,0,1,27,8.99894,2363,3,499.30577297511735,11,22.573,0
10,0,0,27,8.48995,2955,3,498.568240356605,12,24.354,0
12,0,0,25,7.18839,9906,3,496.93969992991003,11,25.539,0
10,1,1,22,10.29544,7057,3,502.4225334481955,8,23.939,1
9,0,1,25,7.86289,5238,3,500.05571021758885,12,23.456,0
9,1,1,27,9.68757,548,3,499.7087022238916,12,23.829,0
8,0,1,24,9.4124,6086,3,501.7940540503202,9,21.393,0
10,0,1,21,8.7752,6043,3,500.8055567565488,7,24.268,0
8,0,1,22,8.31223,13658,3,501.05539678913493,10,22.946,0
9,0,1,23,8.08003,10106,3,501.1504357968169,10,22.264,0
8,0,0,21,10.06037,7537,1,503.02027565823613,8,24.098,1
9,0,1,24,9.70217,8316,2,502.1455576533283,9,22.065,0
10,0,1,24,8.29104,5724,2,500.2315726955547,10,23.719,0
8,0,1,25,8.46423,7312,3,500.4238397193318,10,21.995,0
9,1,1,22,8.39862,10630,2,501.4150652565836,10,24.662,1
10,0,1,23,7.7369,22345,3,499.00709983240586,10,24.554,0
8,1,1,22,10.60401,14708,2,503.22787925897364,8,22.794,1
7,1,1,22,6.61219,5702,2,500.90674979173536,11,23.332,1
9,0,1,24,7.38163,20629,4,498.67810007977334,11,23.836,0
9,0,1,23,7.54423,10855,3,499.0544525613491,10,23.616,0
7,0,1,26,8.7051,20675,4,499.3308821995267,12,23.35,0
8,1,1,22,8.41818,15446,2,501.49310343024115,9,23.283,1
9,0,1,25,8.9374,21516,3,498.8116548467242,10,24.653,0
7,0,1,21,8.59597,10578,3,501.58941178962635,8,21.991,0
7,1,0,23,6.89656,8990,2,499.276925486146,9,22.29,1
8,0,1,25,8.84954,6353,3,500.6991200642197,9,21.188,0
10,0,0,28,9.85284,6826,3,498.92889352571717,12,25.047,0
11,0,1,25,9.26457,11503,3,500.21748486233133,11,24.446,0
6,1,0,27,10.56734,16035,2,500.53303098944417,9,21.767,0
7,1,0,29,8.84966,11006,3,499.0097523386004,11,20.005,0
8,0,1,26,8.8989,15794,3,499.84771680395085,11,22.052,0
9,0,1,23,8.64167,19009,2,500.67597501623635,9,23.176,0
10,1,1,22,9.93457,2780,2,501.0701213893332,7,24.398,1
8,0,1,22,8.48772,17764,2,501.69415979718707,8,21.81,0
9,0,1,25,7.56907,4285,3,498.8825558990237,9,20.928,0
7,1,1,26,10.65945,16339,2,502.478960675325,11,21.44,0
8,1,1,27,10.84961,9275,3,500.51330948759477,12,24.324,0
10,0,1,24,8.10765,15839,2,500.87464444254203,9,21.96,0
7,1,1,23,9.71992,605,2,503.5011493747581,9,21.043,0
10,0,1,23,9.33073,13417,3,501.3006226272979,11,24.984,0
9,0,1,28,7.2801,7263,3,498.4143545903614,13,22.203,0
8,0,1,25,7.80588,10357,3,499.32653294798945,10,22.417,0
10,1,1,24,7.96583,17939,3,497.8997882541109,7,22.805,1
6,1,1,23,9.31193,18288,3,502.2427888736456,8,20.042,0
9,1,0,27,9.53114,13796,3,499.47201870283203,11,23.216,0
9,1,1,23,12.14275,10765,2,503.430378103487,7,22.169,1
10,0,0,28,9.42727,22970,3,498.32589815591245,13,25.284,0
8,1,1,22,10.92572,4197,3,502.8776842823466,7,21.563,1
10,0,1,26,9.53977,16171,2,501.9169699036557,11,22.665,0
8,1,1,24,10.29515,22380,3,501.4355441125028,10,23.985,0
7,0,1,23,7.88699,2440,3,500.4243257062109,9,21.189,0
8,0,1,23,9.87822,9916,2,503.1543733856706,10,22.255,0
11,0,0,27,8.85288,7462,2,499.67270698038897,11,23.348,0
8,0,0,26,8.49279,22833,3,498.91979775170364,11,22.423,0
5,0,1,19,8.80668,10374,3,502.399033135711,6,20.627,0
9,0,1,23,9.83672,16832,2,504.1918900190832,9,22.048,0
9,1,1,23,7.57074,12792,2,499.53995078339034,9,23.792,1
7,0,0,26,7.30208,2757,4,496.6076961427743,10,21.853,0
12,0,0,27,6.24919,5012,3,495.1176967077318,12,25.705,0
8,0,1,25,7.67088,5406,4,498.2978889561579,10,22.655,0
8,0,1,26,9.27164,15126,3,500.8597440338042,11,22.756,0
8,1,1,26,9.66235,22797,3,500.09097551968597,11,23.315,0
6,0,1,24,8.4177,1653,3,500.6064859422409,9,20.954,0
9,0,1,21,10.48853,18432,2,504.1283038488754,9,24.385,1
10,0,0,27,7.33422,21185,3,495.48302648422447,11,24.389,0
8,1,1,27,10.21574,15079,3,501.86532675229284,12,22.841,0
10,0,1,25,9.65959,3274,3,500.74770829778896,12,25.382,0
8,0,1,24,8.90596,20392,3,500.1128394578875,10,23.224,0
9,0,1,23,8.34261,20192,3,500.5884288999315,10,23.627,0
10,0,1,25,7.97416,8201,3,500.7835757941389,11,22.683,0
9,0,1,26,10.3883,11423,3,500.94277999982745,12,24.609,0
8,1,1,25,7.65811,5902,3,497.8825112209038,7,20.134,1
9,0,0,28,7.15555,3350,3,495.7541302989273,12,23.717,0
8,0,1,25,9.06384,21443,3,500.5073612038511,10,22.579,0
7,1,0,25,9.5967,22817,3,499.5838287177084,10,22.931,0
9,1,1,21,10.44419,20587,2,503.83585301913905,8,24.348,1
7,0,1,24,9.65071,17411,3,499.82617703995396,9,23.404,0
10,1,0,26,10.73236,9776,2,501.1720393215398,11,24.564,0
10,1,1,25,10.51737,17173,2,501.165547020584,8,21.713,1
9,1,1,25,10.04827,11955,3,501.506333597113,9,21.566,1
8,0,1,23,10.27378,14411,3,502.2188816046425,10,23.816,0
8,0,1,25,9.35431,22294,3,500.0672451029674,10,23.046,0
9,1,0,23,9.57825,17465,2,500.97882127130623,8,22.933,1
10,0,0,28,8.43652,17728,3,497.6666648550138,13,24.929,0
9,0,1,22,7.57754,6230,2,499.94133839439394,9,24.352,1
10,1,1,27,10.91203,16219,3,501.36924059910467,12,23.805,0
7,1,1,24,7.98815,7199,2,499.9617944674457,9,21.548,1
10,0,0,26,6.99772,9611,3,496.9623435386412,11,23.447,0
9,1,0,25,9.11478,15651,2,499.58421713411224,8,22.692,1
7,1,0,27,9.35213,2203,3,499.53693828096243,10,21.828,0
10,0,1,24,8.86182,18517,2,501.5304043353587,10,22.915,0
8,0,1,24,9.58977,8317,3,501.12495415536654,10,22.628,0
8,1,0,23,8.50138,13756,2,500.2303124495049,8,22.806,1
10,1,0,29,10.63162,3850,3,498.41848342078555,13,25.006,0
9,0,1,27,9.54991,15628,3,499.98847253345787,12,23.477,0
9,0,1,27,7.43849,13481,3,497.4902143919772,12,22.734,0
10,1,0,30,9.15717,19221,3,496.4373637680033,13,24.241,0
9,0,1,27,8.71704,7333,4,497.6987692559011,12,23.94,0
8,0,1,24,7.56656,22973,2,499.61715059246626,8,21.318,0
8,0,1,23,8.7975,4075,2,500.90347270763664,8,22.619,1
8,0,1,24,9.88113,16940,3,501.610419872045,10,22.832,0
9,0,0,27,8.72768,7584,3,498.57231293978623,11,23.009,0
10,1,1,24,12.67641,16667,2,504.1611352717038,8,21.862,1
7,0,1,22,9.22116,10708,3,501.0200020822695,9,22.908,0
10,0,0,26,9.94929,6263,3,498.8165150919562,12,26.259,0
8,0,0,25,9.08295,20747,3,498.89078726139684,10,23.549,0
6,1,1,24,12.04579,19995,2,503.9446564217316,9,21.354,0
7,0,0,26,7.71743,3131,3,498.0858171918159,10,21.798,0
9,0,1,23,8.84299,8054,2,502.37587210095455,9,22.506,0
8,0,1,20,9.42977,18336,3,503.02164486807345,8,22.558,0
7,0,1,23,9.13608,20818,3,502.2081965878245,9,21.223,0
11,0,0,27,8.03714,4502,4,496.5819579153358,13,26.177,0
9,1,0,29,9.97754,13939,3,499.7292121672435,14,24.342,0
7,1,1,23,6.9326,14837,2,500.35555315185616,11,23.997,1
8,1,0,29,8.95717,3681,3,498.1737178351064,12,22.012,0
7,1,1,28,10.94027,466,3,500.8477507601847,12,22.978,0
12,0,1,25,7.9755,13707,3,498.48879616172553,13,26.765,0
8,0,1,27,9.27658,10889,3,501.0769807898774,12,21.322,0
9,0,1,21,7.65208,5357,3,499.9462449223043,7,23.201,0
8,0,1,24,8.47686,5135,3,500.12887850775877,10,23.494,0
8,0,1,26,9.16068,3964,3,500.4903336787931,11,22.896,0
8,0,1,21,8.3802,18156,2,501.40201948708915,9,23.617,1
8,0,1,25,8.67365,14696,3,500.4736769005361,10,23.063,0
10,0,1,26,9.23575,22102,3,499.8778803724898,11,23.221,0
10,0,1,25,9.22398,22982,3,499.4543123898433,10,24.204,0
9,1,0,23,7.4989,3061,2,499.41156152064246,9,23.586,1
8,1,0,26,8.87818,12806,3,498.2492404991351,11,23.368,0
10,0,0,27,7.46673,9386,3,496.7613449252081,13,24.902,0
10,0,0,26,8.12478,13345,4,497.4475723522327,12,25.181,0
9,0,1,23,6.52532,9248,3,497.9852894577939,8,22.861,0
10,0,1,23,9.23206,18436,3,500.1987455565244,10,25.161,0
7,1,1,22,10.3896,13214,2,502.89393310140065,7,21.336,1
9,0,1,29,8.27852,16442,3,497.92338982656526,14,24.014,0
5,1,1,25,10.53103,16307,4,500.8753904495702,9,22.18,0
9,0,0,28,6.44476,9301,4,494.23639654995765,12,24.199,0
9,1,0,31,8.01732,5186,3,495.5555412556377,14,23.507,0
9,0,0,30,7.62298,22362,3,495.52740917221274,13,24.165,0
9,0,0,28,8.59022,6654,3,498.1995665167224,12,23.742,0
9,1,1,26,9.24635,19412,3,499.986191434448,11,22.586,0
10,0,1,23,7.07687,17833,3,498.7836610690243,11,25.011,0
8,0,0,26,8.90687,16844,4,497.7708012942284,12,24.711,0
6,1,1,27,11.45821,9288,3,502.0379032610935,11,21.753,0
9,0,1,23,8.27744,4368,2,501.1680328311723,9,22.073,0
11,0,1,22,7.56833,14342,3,499.5466052930647,10,24.839,0
9,0,1,25,8.66034,5657,3,499.3070060745177,11,24.023,0
9,0,0,24,7.39718,8447,2,499.13480372083325,9,22.065,0
11,0,1,24,9.14579,19599,3,500.62018500377604,11,24.731,0
8,0,1,24,9.50825,1437,2,503.12186071269775,10,20.452,0
8,0,1,24,9.46759,12853,2,501.83698793333144,9,21.812,0
7,0,1,21,8.81833,10448,3,501.9966129319917,8,22.031,0
8,1,1,26,8.32923,3736,2,499.5820832223217,10,21.292,1
8,0,1,25,8.49192,11773,3,499.5131182962942,11,23.528,0
9,0,0,25,8.30483,14276,3,499.1119015604307,9,21.647,0
10,0,1,26,9.91064,392,2,501.6381160112646,11,23.346,0
9,0,1,25,9.22988,19540,3,500.5098769864642,10,23.735,0
11,1,1,23,12.7186,12952,3,503.132075029387,6,22.628,1
10,0,0,29,7.94767,20564,3,496.17140516442095,12,24.059,0
9,1,1,23,12.00182,16905,2,503.86346798770813,7,21.882,1
10,0,1,26,8.45794,15160,3,499.4610412457934,11,23.848,0
6,1,1,26,9.40352,11228,2,502.24492256365073,9,18.447,0
10,0,1,22,10.09098,6327,2,502.93527281274675,9,24.015,1
10,1,1,25,11.89802,7733,2,501.54022116708495,6,21.538,1
7,1,1,27,10.70801,3449,3,500.90173345188293,11,22.726,0
10,0,1,26,8.60563,16151,3,500.07098639102543,12,23.344,0
8,0,1,23,7.70876,2667,2,502.8145307717316,9,20.094,0
10,0,1,24,8.24911,11907,2,500.9518951634743,11,23.376,0
10,0,0,30,7.72831,21618,3,496.1471670745053,14,23.819,0
8,0,1,24,9.56866,2392,3,502.1751249700493,10,22.967,0
8,0,1,22,8.70256,15932,3,501.2881420372263,8,22.192,0
7,1,1,26,9.29873,19747,3,500.76330823547374,10,21.021,0
9,1,1,21,11.30607,8590,3,503.7698632698894,8,24.159,1
6,1,1,27,11.03812,14482,3,501.395001201723,11,22.07,0
9,0,1,25,7.45981,10779,2,499.7224926246564,9,20.979,0
6,1,1,28,11.07171,10581,3,502.43145113796726,13,22.18,0
8,0,1,23,9.22964,20750,3,500.4296152549873,8,22.286,0
8,1,1,25,8.3728,2369,3,499.5291303824656,10,21.141,0
9,0,1,24,7.99403,823,3,499.1465871203454,11,25.113,0
9,0,1,23,10.13086,9869,2,501.89079085206504,8,22.926,1
9,1,1,24,9.59517,10334,2,501.82168528573175,10,22.861,1
9,0,0,27,9.0291,5185,2,499.34341813480603,11,23.74,0
7,1,1,28,10.18062,14563,4,500.5160605347307,12,22.177,0
9,0,1,23,8.1495,14753,3,499.89572954233836,8,21.863,0
6,0,1,22,9.33244,6081,2,503.75932053793264,8,20.518,0
9,0,1,21,12.68117,8302,2,506.0298942018301,7,22.695,1
9,0,1,24,8.16036,12417,3,499.51634794441907,10,22.871,0
10,1,1,26,11.06821,22166,3,500.3645250902051,6,20.049,1
8,1,1,25,9.8547,14409,3,500.3982833799366,10,23.025,0
8,0,1,26,9.10723,20580,3,499.3550395660029,11,23.141,0
9,0,1,25,9.52783,16179,3,501.1707182872346,10,22.824,0
10,1,1,23,9.50609,14622,3,500.31817417894405,8,23.825,1
10,0,1,24,9.26398,22583,2,500.6086303880246,10,24.193,0
10,0,1,24,9.66791,6656,3,501.78463576097073,10,23.484,0
8,0,1,26,9.33888,12869,3,501.19802517806033,11,21.499,0
7,1,0,29,9.11539,6033,3,499.39590453370204,13,21.786,0
7,0,1,24,8.1503,19697,3,499.59800004351683,9,21.961,0
6,1,1,25,9.32312,21045,3,500.9832015488241,8,20.138,0
8,1,1,25,10.37481,18656,2,503.47934683096554,9,20.725,0
7,1,1,23,10.41598,10242,2,501.93961427047356,7,21.63,0
8,1,1,28,9.26193,3058,3,500.11228830954025,13,22.603,0
9,0,0,25,6.25411,10731,3,496.42758575028785,10,22.333,0
9,0,1,23,9.21783,3469,2,502.65139555153183,10,23.732,0
7,0,1,24,9.17904,19893,3,501.7163172726614,9,21.628,0
8,0,1,21,8.26155,1743,3,500.9649260031929,8,22.657,0
10,0,1,21,9.44989,6097,3,502.1921320103399,9,24.538,0
12,0,1,21,8.19779,16372,3,501.01090716018285,11,26.622,0
10,0,1,23,7.99646,13695,3,499.4146461386065,10,24.558,0
7,0,1,21,9.8634,9526,3,502.7359422387334,7,22.211,0
9,0,1,25,6.93239,6416,3,497.6581823051385,10,22.396,0
11,0,1,24,9.8883,7730,2,502.2497307173509,11,24.914,0
9,1,0,27,9.04177,6699,3,498.91810312672214,11,22.752,0
11,0,0,27,7.72543,5895,3,497.9008365713692,13,25.227,0
8,0,1,22,8.67856,14099,3,500.8470880768578,8,22.207,0
9,1,1,26,10.53836,9080,3,500.323614684876,7,20.561,1
10,0,1,23,8.17352,1294,2,500.85686576464747,9,23.122,0
6,0,1,22,9.59432,11341,3,503.2696506674761,10,21.716,0
7,0,1,22,9.04342,12536,3,502.3504233197987,9,21.728,0
8,0,1,23,9.03409,19830,3,501.74973276826825,10,22.804,0
7,1,0,27,9.78177,16152,3,499.200361121598,11,22.119,0
7,0,1,26,6.81869,15779,4,496.6324452055334,11,22.293,0
7,1,1,25,10.29532,19712,3,501.3781582303058,9,21.541,0
8,0,1,27,9.40762,12110,3,499.30479843254625,11,22.772,0
11,0,1,27,10.16696,2843,3,501.1722682879887,14,25.955,0
7,1,1,25,10.20069,20104,2,502.59471770955105,10,21.09,0
8,0,1,23,9.09408,19911,3,501.30371315728684,9,23.214,0
11,0,1,23,8.85401,22332,3,501.1829258388611,10,24.757,0
10,1,1,22,12.12916,18932,2,503.95635381406424,7,23.677,1
9,0,1,26,6.99315,16118,3,497.9671657220419,11,22.559,0
9,1,1,24,8.76247,21907,2,500.2823072415905,9,23.599,1
10,1,1,24,11.98455,21122,2,503.03790363971024,8,23.305,1
8,1,1,26,9.44317,1247,3,500.04842390688407,11,22.848,0
7,1,0,23,7.67185,1416,2,498.7347820386993,8,22.148,1
6,1,0,29,8.90316,10198,3,499.1203321002102,12,20.494,0
10,0,0,27,8.80918,21346,3,498.26683829755166,13,25.456,0
11,1,1,25,10.34403,10424,3,499.7865569334158,7,22.834,1
10,0,1,25,8.1385,5441,2,500.52882989049266,11,23.126,0
9,0,0,26,9.23092,13900,2,500.4344623574314,10,22.832,0
8,0,1,24,10.03944,22746,2,502.47277073009263,10,23.016,0
8,1,1,27,9.36241,9221,3,499.6839111960506,12,23.222,0
9,0,1,25,9.82224,9177,3,500.3618160123656,11,23.648,0
10,0,0,30,8.14272,6620,3,496.7480490144962,15,24.683,0
6,1,0,27,8.64007,12332,3,499.0368372702677,10,20.207,0
7,0,1,22,9.27426,2087,3,502.3795903263369,9,21.908,0
10,1,0,33,9.14868,3284,3,495.56219735332877,16,26.091,0
9,0,1,23,9.17653,20769,3,500.8882878982148,9,23.503,1
8,1,0,28,7.76691,19406,3,495.9431333272376,10,22.396,0
9,1,1,28,10.54913,2519,3,501.0761494882307,12,23.669,0
8,0,0,28,9.28675,4370,3,497.64502121830594,12,24.218,0
8,0,1,20,8.78379,7796,3,501.7491410934386,7,22.72,0
8,1,1,25,9.88278,11339,3,502.37621535028785,11,22.304,0
10,0,1,24,7.92416,14628,3,499.5862387890336,11,23.798,0
9,0,1,27,7.56128,22029,3,497.96895238179064,11,21.253,0
6,1,0,28,9.39188,1926,4,497.59649284971823,12,23.284,0
7,0,1,21,8.96152,3745,2,501.48254691945186,7,22.22,0
9,0,0,28,9.01924,17945,3,497.7811205915998,12,24.207,0
10,0,0,26,8.82608,3611,3,498.72262269101657,11,24.288,0
11,0,1,25,7.07192,20657,4,495.9689323819459,12,25.781,0
10,0,1,24,8.63548,21717,3,500.25105460878353,11,23.99,0
8,1,1,24,8.67869,11412,2,499.99087697129517,8,21.928,1
8,0,1,23,6.71286,6276,3,498.35229253271365,9,22.046,0
11,0,1,22,9.05307,8131,2,503.35763197125044,10,23.769,0
14,0,1,25,7.33956,10273,3,498.1426512005159,14,28.187,0
6,1,1,21,9.64996,10472,2,504.04564363268156,7,19.953,0
9,1,0,25,9.32326,21601,2,500.4451676718338,10,22.645,0
7,0,1,23,9.56633,17323,3,503.2381869808078,9,20.922,0
9,1,0,22,8.23163,1088,2,499.62341457221913,8,24.498,1
7,0,1,22,7.54459,18878,3,502.3079088538609,11,23.23,1
10,0,1,26,8.44035,5790,4,497.89392910154976,12,25.237,0
10,0,0,27,8.53203,5162,3,497.63724612627834,12,25.264,0
10,0,0,24,6.70404,12880,3,497.45472644628654,10,24.004,0
7,0,1,23,6.60022,20672,3,499.7360940851919,9,21.09,0
9,1,1,25,10.00652,10522,3,499.8073918789931,8,21.442,1
9,1,1,27,9.90065,11797,3,501.15733386907823,13,23.514,0
10,0,1,23,9.987,497,3,501.89554027123813,9,24.09,0
10,0,1,24,9.23903,1004,3,499.53582234906827,10,24.802,0
9,0,0,27,7.98749,14387,4,496.68427414320024,12,24.565,0
7,1,1,24,7.51278,404,3,499.5508090074287,9,21.415,1
9,0,1,23,7.81317,7205,3,501.1593505478444,10,22.827,1
8,0,1,24,9.44552,14233,4,500.3096755767265,11,24.723,0
7,1,0,30,9.18684,21482,4,498.3023417856474,13,20.994,0
10,0,1,26,9.25539,9116,3,499.86860172654,11,23.739,0
8,1,1,23,10.68189,5318,3,501.6933066033435,9,24.243,0
7,0,0,26,8.39869,17395,3,499.0068648175237,11,22.176,0
12,0,1,24,6.47944,7204,3,499.59872867759685,11,23.756,0
7,0,1,25,7.94802,19295,3,498.0103090148401,10,22.244,0
10,1,1,22,10.06665,7565,2,502.3300879077443,9,24.892,1
6,1,1,24,10.12019,17573,2,501.6987272663842,8,20.576,0
10,0,1,28,9.08925,6477,3,499.25881603117773,12,23.35,0
7,0,1,24,8.31602,8991,3,499.6423305677106,9,22.321,0
11,0,0,28,9.50729,4691,3,498.3471796866133,14,26.867,0
10,0,1,23,8.34856,18284,2,501.13784051864104,9,23.311,0
8,1,1,26,8.81966,20989,3,499.8351395930545,10,21.725,0
8,0,1,22,8.43832,17815,3,501.2408499376525,9,22.987,0
9,0,1,25,10.13743,718,3,499.2201720226234,10,24.608,0
9,0,1,24,8.34354,15104,2,501.31531973199634,11,22.401,0
8,0,1,26,8.42959,16585,3,499.07256202449497,11,23.49,0
9,0,0,26,8.69685,9396,3,498.5303142379681,10,23.059,0
8,1,1,21,9.62511,5710,2,502.9710549778518,8,23.865,1
8,1,1,23,10.68049,18829,3,502.51937799636414,9,22.841,0
10,0,1,22,7.06509,11509,2,499.25935923927517,7,22.339,0
9,0,0,29,7.82987,2063,3,496.81113398576457,12,22.822,0
8,0,1,24,8.79939,15787,3,501.040142054372,9,22.228,0
8,0,0,31,8.0602,7464,3,496.0051370846227,14,23.415,0
11,0,0,28,9.92759,19885,2,500.23531205348166,12,23.424,0
9,0,0,26,8.39785,6912,3,497.29354712809436,11,23.794,0
8,1,0,24,7.95079,14136,2,499.09038311738055,8,22.456,1
9,0,1,20,8.34385,16642,3,501.0803916658816,8,23.818,0
9,0,1,26,9.40841,19519,3,500.25372928077064,12,24.189,0
11,0,1,24,8.37603,17134,3,501.41741732169885,11,23.091,0
9,1,0,28,9.32825,18791,3,499.01447111709473,12,23.516,0
12,0,1,22,8.25321,13566,2,499.79381761565594,10,26.25,0
11,0,0,29,8.79785,22111,3,496.7749516992953,12,24.257,0
8,0,1,22,9.28113,22548,3,502.74359456284367,10,22.755,0
8,1,1,22,7.80459,21529,2,500.61709636437473,9,23.908,1
9,0,1,25,8.76513,9573,3,499.98132262581487,11,23.407,0
9,0,1,23,8.98404,7109,3,500.315759341984,9,24.041,0
7,0,1,23,9.25467,5568,3,501.1407637654747,8,20.801,0
10,0,1,23,8.89208,13928,2,502.3842544981418,8,21.089,0
8,0,1,22,7.37768,14186,3,499.73401836999506,9,22.507,0
10,0,0,26,7.66824,17677,2,498.5205597840548,10,22.346,0
8,0,1,21,9.56782,1505,2,501.83052319670213,7,22.912,1
9,0,0,28,7.50913,1587,3,496.337008030349,12,23.825,0
9,0,1,25,9.6729,20900,4,499.98703378465416,11,24.393,0
9,1,1,25,10.4117,13763,2,502.0207901352648,10,23.413,0
9,1,1,25,9.71505,12838,2,501.16476759200106,10,23.109,0
10,0,1,27,6.65411,22745,3,498.4268548655628,13,22.793,0
7,1,0,28,9.62443,22821,4,498.7515085335577,13,23.289,0
6,1,1,28,7.26343,20082,3,497.9083733459782,11,20.163,0
7,0,1,25,10.36844,16638,4,500.77502967757664,11,24.039,0
8,1,1,27,10.07523,16499,4,499.37826164996375,12,24.11,0
10,0,1,25,9.11359,18781,2,500.68759399461703,11,23.694,0
8,0,0,27,7.54009,9260,3,497.99050782192603,10,21.566,0
8,1,1,28,9.89776,10745,3,500.51401922599325,12,22.324,0
6,1,0,27,9.70022,2249,3,499.88212490039496,10,20.197,0
10,0,0,30,6.85767,2567,4,494.0475263955586,14,25.171,0
10,0,0,29,8.04457,11513,3,497.37719549023905,13,23.735,0
10,0,1,25,7.43608,9272,3,498.50113148495427,11,23.39,0
6,0,1,22,8.48689,19534,3,502.744627641782,8,19.776,0
9,0,1,25,7.37273,21105,4,497.546978719302,10,23.49,0
9,0,1,26,8.84615,13042,3,498.99512462262624,12,24.787,0
9,0,1,23,9.78978,18479,3,503.6290414235704,10,22.319,0
7,1,1,29,9.83199,2619,3,499.77583966398566,13,21.476,0
8,1,0,28,9.82832,16278,3,499.0919510031167,11,23.111,0
8,0,1,23,6.74079,9715,3,498.0120059227469,9,22.409,0
11,0,1,25,8.37915,7067,2,499.5741297215652,11,23.814,0
9,1,1,25,10.52363,18635,3,500.7439741706224,11,24.237,0
9,0,1,23,10.47678,2712,2,503.75715822274606,9,22.22,0
8,0,1,25,9.4856,6280,3,500.54473844498153,10,22.605,0
4,1,1,24,10.44512,11123,3,502.1829767400009,7,19.424,0
9,0,1,23,9.29503,12358,3,501.15136725520705,10,24.223,0
9,0,0,24,7.62114,12848,2,499.3892854266898,10,22.811,0
10,0,1,27,9.16518,19267,3,498.7410353711921,12,24.93,0
12,0,1,23,9.54913,13627,3,501.201681677587,10,25.369,0
8,1,1,27,9.40812,5645,3,500.12840441281946,10,20.658,0
8,0,1,22,7.95635,5954,3,500.42792802561934,8,21.604,0
8,0,0,24,9.42452,8315,3,499.25499869503057,8,23.224,0
9,0,1,23,9.05375,20538,3,500.2924583351528,10,24.776,0
